"carVIN","trueCarID","scrapeDate","scrapeURL","listingDateDiff","vehicleHistUseType","vehicleHistTitleStatus","vehicleHistNumOwners","vehicleHistAccidents","transmissionType","fuelType","driveType","engineInfo","mileage","interiorColor","exteriorColor","style","monthlyPayment","priceClassDiffDirection","priceClassDiffAmt","priceClassification","mileageRatingCity","mileageRatingHighway","accidentN","ownersN","listPrice","city","state","allFeatures"
"5YFEPMAE6NP303977","C001699A","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/5YFEPMAE6NP303977/2022-toyota-corolla/",-76,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",9019,"Black","Blueprint","Sedan",351,"below",-63,"Great Price","30 cty "," 38 hwy",0,0,21199,"Miami"," FL","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 1-year trial"
"JTDEPRAE9LJ097049","N5335","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/JTDEPRAE9LJ097049/2020-toyota-corolla/",-58,"Rental Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",55596,"NA","Black Sand Pearl","Sedan",348,"above",39,"Fair Price","30 cty "," 38 hwy",0,0,20999,"Henderson"," NV","Front Wheel Drive ~ Power Steering ~ ABS ~ 4-Wheel Disc Brakes ~ Brake Assist ~ Steel Wheels ~ Tires - Front Performance ~ Tires - Rear Performance ~ Wheel Covers ~ Temporary Spare Tire ~ Power Mirror(s) ~ Rear Defrost ~ Intermittent Wipers ~ Variable Speed Intermittent Wipers ~ Daytime Running Lights ~ Automatic Headlights ~ LED Headlights ~ Automatic Highbeams"
"JTDS4RCE6LJ018851","18851","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/JTDS4RCE6LJ018851/2020-toyota-corolla/",-84,"Personal Use","Clean",4,1,"Automatic","Gas","FWD","2.0L Inline-4 Gas",31000,"Black","Blue","Sedan",356,"below",-51,"Great Price","31 cty "," 40 hwy",1,4,21500,"Woodbridge"," VA","Gas Engine Type ~ Regular Unleaded Fuel Type ~ 169 Horsepower ~ 6600 Horsepower RPM ~ 151 Torque ~ 4400 Torque RPM ~ 2.0 Engine Displacement ~ Inline Engine Configuration ~ 4 Cylinders ~ Variable Valvetrain ~ Double Overhead Valvetrain ~ 16 Number of Valves ~ 13.0 Compression Ratio ~ Sport Mode ~ 31 EPA City Fuel Economy ~ 40 EPA Highway Fuel Economy ~ 34 EPA Combined Fuel Economy ~ Automatic Transmission Type"
"2T1BURHE6HC959003","23112469","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHE6HC959003/2017-toyota-corolla/",-7,"Personal Use","Clean",2,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",51337,"Black","Blue Crush Metallic","Sedan",315,"below",-606,"Excellent Price","28 cty "," 35 hwy",0,2,18998,"Indianapolis"," IN","Rear View Camera ~ Auxiliary Audio Input ~ Rear Spoiler ~ Alloy Wheels ~ Overhead Airbags ~ Traction Control ~ Side Airbags ~ Air Conditioning ~ ABS Brakes ~ Power Locks ~ Power Mirrors ~ AM/FM Stereo ~ Rear Defroster ~ CD Audio ~ Power Windows ~ Automatic Transmission ~ Bluetooth Technology ~ Leatherette & Cloth"
"JTDEPMAE2NJ216386","230073A","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/JTDEPMAE2NJ216386/2022-toyota-corolla/",NA,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",10434,"Black","Classic Silver Metallic","Sedan",398,"above",595,"High Price","30 cty "," 38 hwy",0,0,23990,"Kennesaw"," GA","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 1-year trial"
"5YFEPMAE1MP214509",NA,"2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/5YFEPMAE1MP214509/2021-toyota-corolla/",NA,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",44542,"Macadamia","Black Sand Pearl","Sedan",348,NA,NA,"Fair Price","30 cty "," 38 hwy",0,0,20977,"Show Low"," AZ","4-Cyl 1.8 Liter ~ Automatic CVTi-S ~ ABS (4-Wheel) ~ AM/FM Stereo ~ Air Bags (Side): Front ~ Air Bags: Dual Front ~ Air Bags: F&R Head Curtain ~ Air Bags: Knee ~ Air Conditioning ~ Bluetooth Connection ~ Camera: Backup/Rear View ~ Cruise Control: Dynamic ~ Daytime Running Lights ~ Entune ~ FWD ~ Hill Start Assist Control ~ LED Headlamps ~ Lane Departure Warning System"
"5YFBU4EE2DP101450","23190934","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/5YFBU4EE2DP101450/2013-toyota-corolla/?zipcode=08052",-8,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",123458,"NA","Black Sand Pearl","Sedan",225,"below",-61,"Great Price","26 cty "," 34 hwy",0,1,13599,"Maple Shade"," NJ","Cruise Control ~ Auxiliary Audio Input ~ Overhead Airbags ~ Traction Control ~ Side Airbags ~ Air Conditioning ~ ABS Brakes ~ Power Locks ~ Power Mirrors ~ AM/FM Stereo ~ Rear Defroster ~ CD Audio ~ Power Windows ~ Cloth Seats ~ Automatic Transmission ~ Bluetooth Technology ~ 2 keys, guaranteed"
"2T1BURHE7JC975216","P223164X","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHE7JC975216/2018-toyota-corolla/",-14,"Mixed Use","Clean",2,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",92283,"Black","Classic Silver Metallic","Sedan",282,NA,NA,"Fair Price","28 cty "," 36 hwy",0,0,16999,"Nashville"," TN","Power Door Locks ~  Power Windows ~ Low down payments and flexible financing options for challenged credit customers with our in house financing (buy here pay here) options! We also have additional lenders for qualified buyers and vehicles. We will find the best option for your needs!   Have confidence in your next purchase with our 3 Day Satisfaction Policy. Additional lifetime ~  unlimited mileage warranty is available on qualified vehicles. This vehicle has a Clean Title. ~ Currently located at our 4000 Charlotte Ave location. Bad Credit is OK! We have low down payments and plenty of options for you to choose from. Call us at 615-321-1234! Lot financing means we can finance anyone! Instant Approvals! We finance at the price listed unlike most dealers. With our Buy Here Pay Here option we can get you into a new ride today for a low down payment or with a trade-in. We can finance people from any area(out of state too) and we take trades(even if they aren't paid off). Call us and see how much you can save. Visit us online at www.321drive.com. We have vehicle history reports on all of our vehicles. Call us for a copy! Talk to us and let us earn your business today. Price does not include document fees ~  tax ~  title ~  or registration. Our documentation fee is $299."
"JTDS4MCE2NJ084092","U3364","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/JTDS4MCE2NJ084092/2022-toyota-corolla/",-16,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","2.0L Inline-4 Gas",17899,"Cream","Super White","Sedan",437,NA,NA,"Fair Price","31 cty "," 40 hwy",0,0,26399,"Waukegan"," IL","Front Wheel Drive ~ Power Steering ~ ABS ~ 4-Wheel Disc Brakes ~ Brake Assist ~ Aluminum Wheels ~ Tires - Front Performance ~ Tires - Rear Performance ~ Temporary Spare Tire ~ Heated Mirrors ~ Power Mirror(s) ~ Integrated Turn Signal Mirrors ~ Rear Defrost ~ Intermittent Wipers ~ Variable Speed Intermittent Wipers ~ Rear Spoiler ~ Daytime Running Lights ~ Automatic Headlights"
"5YFBURHE3KP890424","KP890424P","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/5YFBURHE3KP890424/2019-toyota-corolla/",-32,"Mixed Use","Clean",2,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",56058,"Black","Celestite Gray Metallic","Sedan",321,"above",78,"Fair Price","28 cty "," 35 hwy",0,2,19388,"Torrance"," CA","4 Cylinder Engine ~ 4-Wheel ABS ~ 4-Wheel Disc Brakes ~ A/C ~ Adaptive Cruise Control ~ Adjustable Steering Wheel ~ Aluminum Wheels ~ AM/FM Stereo ~ Auto-Off Headlights ~ Back-Up Camera ~ Bluetooth® ~ Brake Assist ~ Bucket Seats ~ CD Player ~ Child Safety Locks ~ Climate Control ~ Cloth Seats ~ Compact Spare Tire"
"JTDEPRAE4LJ103615","A7326","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/JTDEPRAE4LJ103615/2020-toyota-corolla/",-36,"Rental Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",70194,"Black","Super White","Sedan",273,NA,NA,"Great Price","30 cty "," 38 hwy",0,0,16500,"Boerne"," TX","LE Convenience Package ~ LE Premium Package ~ 6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio AM/FM w/Navigation ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags"
"2T1BURHE2JC994188","NJC994188","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHE2JC994188/2018-toyota-corolla/",-3,"Fleet Use","Clean",3,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",38018,"Cream","Gray","Sedan",306,"above",65,"Fair Price","28 cty "," 36 hwy",0,0,18490,"Coral Springs"," FL","6 Speakers ~ AM/FM radio ~ CD player ~ Radio data system ~ Radio: Entune Audio w/6.1'' Screen ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Speed-sensing steering ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags"
"JTDEAMDE9MJ035362","T230440A","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/JTDEAMDE9MJ035362/2021-toyota-corolla/",NA,"Personal Use","Clean",1,0,"Automatic","Hybrid","FWD","1.8L Inline-4 Hybrid",12011,"Black","Classic Silver Metallic","Sedan",431,"below",-338,"Great Price","53 cty "," 52 hwy",0,0,25987,"Tustin"," CA","Front Wheel Drive ~ AM/FM Stereo ~ Audio-Satellite Radio ~ MP3 Sound System ~ Wheels-Aluminum ~ Wheels-Wheel Covers ~ Communications-Onboard Hands Free ~ Telephone-Hands-Free Wireless Connection ~ Remote Keyless Entry ~ Trip Computer ~ Tilt Wheel ~ Traction Control ~ Brakes-ABS-4 Wheel ~ 4 Wheel Disc Brakes ~ Tire-Pressure Monitoring System ~ Security System ~ Engine Immobilizer/Vehicle Anti-Theft System ~ Cruise Control"
"5YFS4MCE5MP058841","22541A","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/5YFS4MCE5MP058841/2021-toyota-corolla/",-20,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","2.0L Inline-4 Gas",16783,"Black","Classic Silver Metallic","Sedan",414,"above",99,"Fair Price","31 cty "," 40 hwy",0,0,24980,"Fruitland Park"," FL","Wifi Capable ~ Phone Wireless Data Link Bluetooth ~ Phone Hands Free ~ Electronic Messaging Assistance With Read Function ~ Electronic Messaging Assistance With Voice Recognition ~ Vehicle Assistance App - Roadside Assistance ~ Audio - SiriusXM Satellite Radio ~ Audio System 6 Speakers ~ Audio Streaming: Bluetooth ~ Audio Auxiliary Input: USB ~ Audio Auxiliary Input: IPod/IPhone Integration ~ Audio Auxiliary Input: Jack ~ Audio Voice Recognition ~ Audio - Radio: Touch Screen Display ~ Audio - Radio: AM/FM ~ Audio - Radio Data System ~ Audio - Speed Sensitive Volume Control ~ Audio - Antenna: Mast"
"JTDS4RCE6LJ023936","23908279","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/JTDS4RCE6LJ023936/2020-toyota-corolla/?zipcode=38133",-26,"Personal Use","Clean",2,0,"Automatic","Gas","FWD","2.0L Inline-4 Gas",41627,"NA","Super White","Sedan",381,NA,NA,"Fair Price","31 cty "," 40 hwy",0,2,22998,"Memphis"," TN","Rear View Camera ~ Auxiliary Audio Input ~ Rear Spoiler ~ Alloy Wheels ~ Overhead Airbags ~ Traction Control ~ Side Airbags ~ Air Conditioning ~ ABS Brakes ~ Power Locks ~ Power Mirrors ~ AM/FM Stereo ~ Rear Defroster ~ Power Windows ~ Cloth Seats ~ Automatic Transmission ~ Automated Cruise Control ~ Lane Departure Warning"
"2T1BURHE6JC005809","U5305","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHE6JC005809/2018-toyota-corolla/",-316,"Mixed Use","Clean",4,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",37286,"Black","Barcelona Red Metallic","Sedan",327,"above",237,"Fair Price","28 cty "," 35 hwy",0,0,19735,"Saint Petersburg"," FL","6 Speakers ~ CD player ~ Radio data system ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Speed-sensing steering ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Front anti-roll bar ~ Front wheel independent suspension"
"2T1BURHE9HC934306","934306","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHE9HC934306/2017-toyota-corolla/",-3,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",53945,"NA","Classic Silver Metallic","Sedan",297,NA,NA,"Fair Price","28 cty "," 36 hwy",0,1,17950,"Albuquerque"," NM","Power Mirrors ~ Vanity Mirrors ~ Traction Control ~ Airbag - Driver ~ Airbag - Passenger ~ Side Airbags ~ Roof Airbags ~ Air Conditioning ~ AM/FM Radio ~ CD Player ~ Backup Camera ~ Four Wheel ABS ~ Cruise Control ~ Rear Defrost ~ Front Wheel Drive ~ Vehicle Anti-theft ~ Power Locks ~ Trip Computer"
"5YFEPMAE0MP204215","204215","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/5YFEPMAE0MP204215/2021-toyota-corolla/",-118,"Fleet Use","Clean",1,1,"Automatic","Gas","FWD","1.8L Inline-4 Gas",59043,"Black","Classic Silver Metallic","Sedan",364,NA,NA,"Fair Price","30 cty "," 38 hwy",1,1,21995,"Miami"," FL","Door Handle Color - Body-Color ~  Front Bumper Color - Body-Color ~  Grille Color - Black ~  Mirror Color - Body-Color ~  Rear Bumper Color - Body-Color ~  Window Trim - Black ~  Air Filtration ~  Floor Material - Carpet ~  Front Air Conditioning - Automatic Climate Control ~  Front Air Conditioning Zones - Single ~  Shift Knob Trim - Urethane ~  Steering Wheel Trim - Urethane ~  Interior Accents - Chrome ~  Interior Accents - Metallic-Tone ~  Armrests - Rear Folding ~  Armrests - Rear Center With Cupholders ~  Adaptive Cruise Control ~  Assist Handle - Front"
"JTDT4MCE1MJ070333","M089215A","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/JTDT4MCE1MJ070333/2021-toyota-corolla/",-28,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","2.0L Inline-4 Gas",54537,"Black","Wind Chill Pearl","Sedan",349,"below",-203,"Great Price","31 cty "," 38 hwy",0,0,21083,"Miami"," FL","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio Plus ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power driver seat ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags"
"5YFP4RCE2LP009274","23673589","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/5YFP4RCE2LP009274/2020-toyota-corolla/?zipcode=78229",-3,"Fleet Use","Clean",1,1,"Automatic","Gas","FWD","2.0L Inline-4 Gas",27339,"Black","Blueprint","Sedan",414,NA,NA,"Fair Price","31 cty "," 40 hwy",1,1,24998,"San Antonio"," TX","Rear View Camera ~ Auxiliary Audio Input ~ Rear Spoiler ~ Alloy Wheels ~ Overhead Airbags ~ Traction Control ~ Side Airbags ~ Air Conditioning ~ ABS Brakes ~ Power Locks ~ Power Mirrors ~ AM/FM Stereo ~ Rear Defroster ~ Power Windows ~ Cloth Seats ~ Automatic Transmission ~ Bluetooth Technology ~ Lane Departure Warning"
"JTDEBRBE4LJ013409","LJ013409","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/JTDEBRBE4LJ013409/2020-toyota-corolla/",-7,"Personal Use","Clean",2,0,"Automatic","Hybrid","FWD","1.8L Inline-4 Hybrid",165231,"NA","Wind Chill Pearl","Sedan",281,NA,NA,"Fair Price","53 cty "," 52 hwy",0,0,16983,"Houston"," TX","Carpet Mat Package (Tms) -Inc: Carpet Floor Mats And Trunk Mat (Ppo) ~ Lane Keeping Assist ~ Keyless Start ~ Bluetooth Connection ~ Special Color ~ Light Gray ~  Premium Fabric Seat Trim ~ Blizzard Pearl ~ 50 State Emissions"
"JTDT4RCE0LJ012998","NV036915A","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/JTDT4RCE0LJ012998/2020-toyota-corolla/",-2,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","2.0L Inline-4 Gas",16552,"Black","Super White","Sedan",412,NA,NA,"Fair Price","31 cty "," 38 hwy",0,0,24862,"Daphne"," AL","Corolla XSE Grade ~ 6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power driver seat ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags"
"2T1BURHE0EC043865",NA,"2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHE0EC043865/2014-toyota-corolla/",-38,"Fleet Use","Clean",2,1,"Automatic","Gas","FWD","1.8L Inline-4 Gas",129422,"Tan","Red","Sedan",174,"below",-308,"Great Price","29 cty "," 38 hwy",1,2,10499,"Waterbury"," CT","Door Handle Color - Body-Color ~  Front Bumper Color - Body-Color ~  Grille Color - Black ~  Mirror Color - Body-Color ~  Rear Bumper Color - Body-Color ~  Window Trim - Black ~  All-Weather Floor Mats/Cargo Tray ~  Steering Ratio - 17.8 ~  Turns Lock-To-Lock - 3.2 ~  Front Air Conditioning - Automatic Climate Control ~  Front Air Conditioning Zones - Single ~  Interior Accents - Metallic-Tone ~  Assist Handle - Front ~  Center Console - Front Console With Armrest And Storage ~  Cruise Control ~  Cupholders - Front ~  Cupholders - Rear ~  Multi-Function Remote - Keyless Entry"
"JTDS4MCE9MJ063416","23600464","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/JTDS4MCE9MJ063416/2021-toyota-corolla/?zipcode=24019",-15,"Personal Use","Clean",2,0,"Automatic","Gas","FWD","2.0L Inline-4 Gas",43166,"Black","Classic Silver Metallic","Sedan",365,"below",-594,"Great Price","31 cty "," 40 hwy",0,2,21998,"Roanoke"," VA","Rear View Camera ~ Auxiliary Audio Input ~ Rear Spoiler ~ Alloy Wheels ~ Overhead Airbags ~ Traction Control ~ Side Airbags ~ Air Conditioning ~ ABS Brakes ~ Power Locks ~ Power Mirrors ~ AM/FM Stereo ~ Satellite Radio Ready ~ Rear Defroster ~ Power Windows ~ Cloth Seats ~ Automatic Transmission ~ Automated Cruise Control"
"5YFEPRAE8LP111101","Y111101","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/5YFEPRAE8LP111101/2020-toyota-corolla/",-147,"Fleet Use","Clean",2,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",93235,"NA","Classic Silver Metallic","Sedan",242,"below",-617,"Excellent Price","30 cty "," 38 hwy",0,2,14608,"Pacoima"," CA","Front Wheel Drive ~ Power Steering ~ ABS ~ 4-Wheel Disc Brakes ~ Brake Assist ~ Steel Wheels ~ Tires - Front Performance ~ Tires - Rear Performance ~ Wheel Covers ~ Temporary Spare Tire ~ Power Mirror(s) ~ Rear Defrost ~ Intermittent Wipers ~ Variable Speed Intermittent Wipers ~ Daytime Running Lights ~ Automatic Headlights ~ LED Headlights ~ Automatic Highbeams"
"2T1BURHE8KC207813","122090","2023-02-24","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHE8KC207813/2019-toyota-corolla/",-68,"Fleet Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",38400,"Cream","Black Sand Pearl","Sedan",331,"below",-260,"Great Price","28 cty "," 36 hwy",0,0,19999,"Springfield"," VA","6 Speakers ~ AM/FM radio ~ CD player ~ Radio data system ~ Radio: Entune Audio w/6.1'' Screen ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Speed-sensing steering ~ Traction control ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Front anti-roll bar"
